Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
76.0,77.0,25.0,Male,Suburb,Home Appliances,2022-03-18,393.7723174010906,Debit Card,7,0.4690905862623612,False,2,True,Returning,6.0,East,2024-05-31 11:52:10.267500,System A,3
77.0,78.0,31.0,Male,Suburb,Clothing,2022-03-19,636.3847599611149,Debit Card,9,0.1377833881545892,False,3,True,Returning,1.0,West,2024-05-31 11:52:10.267500,System A,3
78.0,79.0,40.0,Male,City,Clothing,2022-03-20,706.8185207179879,Credit Card,4,0.1660862610308662,False,2,True,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,3
79.0,80.0,57.0,Male,City,Clothing,2022-03-21,18.232007125512865,Debit Card,6,0.3504042090008701,False,5,True,New,5.0,East,2024-05-31 11:52:10.267500,System A,3
80.0,81.0,38.0,Male,Suburb,Clothing,2022-03-22,175.28355785972673,Cash,2,0.3826581497626931,False,4,True,New,4.0,North,2024-05-31 11:52:10.267500,System A,3
81.0,82.0,33.0,Female,Rural,Home Appliances,2022-03-23,715.9155901279755,Debit Card,4,0.4647017419245769,False,2,False,New,5.0,South,2024-05-31 11:52:10.267500,System A,3
82.0,83.0,62.0,Female,City,Home Appliances,2022-03-24,669.7215594424245,Credit Card,2,0.1024012045281047,False,4,False,Returning,4.0,North,2024-05-31 11:52:10.267500,System A,3
83.0,84.0,35.0,Male,City,Home Appliances,2022-03-25,966.3870300773904,Debit Card,5,0.398999017609612,False,4,False,Returning,7.0,East,2024-05-31 11:52:10.267500,System A,3
84.0,85.0,64.0,Female,City,Electronics,2022-03-26,763.4274123482752,Debit Card,7,0.3692730266984817,False,2,True,Returning,5.0,North,2024-05-31 11:52:10.267500,System A,3
85.0,86.0,41.0,Female,Suburb,Home Appliances,2022-03-27,951.2649806540246,Cash,1,0.0318972781267989,False,5,True,New,4.0,North,2024-05-31 11:52:10.267500,System A,3
86.0,87.0,43.0,Male,Suburb,Clothing,2022-03-28,705.5150965194589,Debit Card,7,0.1936115706051034,False,1,False,New,6.0,East,2024-05-31 11:52:10.267500,System A,3
87.0,88.0,42.0,Male,Suburb,Home Appliances,2022-03-29,305.0716865530487,Cash,6,0.1413827285300493,True,4,False,Returning,2.0,East,2024-05-31 11:52:10.267500,System A,3
88.0,89.0,62.0,Male,Suburb,Clothing,2022-03-30,114.31127302834793,Cash,6,0.1522452121770152,False,4,False,Returning,4.0,North,2024-05-31 11:52:10.267500,System A,3
89.0,90.0,58.0,Female,Rural,Electronics,2022-03-31,784.0056247114862,Credit Card,8,0.4914734397773504,False,5,False,Returning,2.0,North,2024-05-31 11:52:10.267500,System A,3
90.0,91.0,46.0,Female,Rural,Clothing,2022-04-01,647.7077292611567,Cash,8,0.3213887067399639,False,5,False,Returning,2.0,North,2024-05-31 11:52:10.267500,System A,4
91.0,92.0,32.0,Male,Suburb,Clothing,2022-04-02,57.70415226936327,Cash,6,0.3588380788967498,False,3,False,New,1.0,West,2024-05-31 11:52:10.267500,System A,4
92.0,93.0,62.0,Male,Rural,Clothing,2022-04-03,366.4499612419685,Credit Card,3,0.4883088186575046,True,5,False,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,4
93.0,94.0,18.0,Male,City,Electronics,2022-04-04,957.2318173294432,Cash,5,0.1886008912288193,False,4,False,Returning,6.0,West,2024-05-31 11:52:10.267500,System A,4
94.0,95.0,42.0,Female,City,Home Appliances,2022-04-05,505.3971342530992,Credit Card,2,0.4009200842264029,False,2,True,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,4
95.0,96.0,24.0,Female,City,Home Appliances,2022-04-06,438.4018446595076,Debit Card,5,0.2172654816522476,False,1,False,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,4
96.0,97.0,26.0,Female,Suburb,Electronics,2022-04-07,463.122609107701,Credit Card,9,0.4347668359074899,False,3,True,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,4
97.0,98.0,41.0,Female,City,Clothing,2022-04-08,216.7938967651121,Cash,1,0.0903287706556515,True,2,False,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,4
98.0,99.0,18.0,Male,Rural,Home Appliances,2022-04-09,375.0200991561472,Credit Card,5,0.4738430885321398,False,1,False,Returning,4.0,West,2024-05-31 11:52:10.267500,System A,4
99.0,100.0,61.0,Male,Suburb,Electronics,2022-04-10,376.11512342730487,Cash,6,0.1093858542054398,False,1,False,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,4
100.0,101.0,25.0,Male,Rural,Home Appliances,2022-04-11,61.83146998559768,Debit Card,7,0.1631102534904657,False,1,False,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,4
101.0,102.0,41.0,Male,City,Electronics,2022-04-12,769.8919522327391,Credit Card,9,0.3780961170533902,False,2,False,New,4.0,South,2024-05-31 11:52:10.267500,System A,4
102.0,103.0,28.0,Female,City,Clothing,2022-04-13,422.3393875848402,Debit Card,6,0.1968775707827033,False,3,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,4
103.0,104.0,34.0,Female,City,Home Appliances,2022-04-14,823.958087948259,Cash,5,0.3041056883832233,False,3,True,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,4
104.0,105.0,25.0,Male,Suburb,Electronics,2022-04-15,851.8445211086964,Cash,7,0.2222867505347142,False,1,True,New,2.0,West,2024-05-31 11:52:10.267500,System A,4
105.0,106.0,52.0,Male,Rural,Home Appliances,2022-04-16,219.87411415167148,Debit Card,1,0.3711849685448909,False,2,False,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,4
106.0,107.0,52.0,Female,Suburb,Home Appliances,2022-04-17,660.7799473484273,Credit Card,5,0.1141656261843054,False,1,False,New,7.0,North,2024-05-31 11:52:10.267500,System A,4
107.0,108.0,50.0,Male,Suburb,Home Appliances,2022-04-18,477.5589861213519,Credit Card,2,0.0292289936184385,False,5,False,New,5.0,West,2024-05-31 11:52:10.267500,System A,4
108.0,109.0,22.0,Female,City,Home Appliances,2022-04-19,881.3551705422702,Cash,4,0.1499646987365331,False,3,False,New,1.0,South,2024-05-31 11:52:10.267500,System A,4
109.0,110.0,59.0,Male,Suburb,Electronics,2022-04-20,223.5832723846896,Debit Card,7,0.2371543324342151,False,4,False,Returning,4.0,South,2024-05-31 11:52:10.267500,System A,4
110.0,111.0,56.0,Male,Suburb,Clothing,2022-04-21,681.0350683069438,Debit Card,5,0.0840100260963392,False,1,True,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,4
111.0,112.0,58.0,Male,City,Electronics,2022-04-22,611.6746010301954,Credit Card,6,0.1773986448281943,False,5,False,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,4
112.0,113.0,45.0,Male,Suburb,Electronics,2022-04-23,302.34846279611446,Credit Card,2,0.1999915091467842,False,3,True,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,4
113.0,114.0,24.0,Male,City,Electronics,2022-04-24,145.23489461466087,Credit Card,3,0.0286959218441367,False,2,False,Returning,1.0,West,2024-05-31 11:52:10.267500,System A,4
114.0,115.0,26.0,Male,City,Clothing,2022-04-25,655.1233628725038,Debit Card,7,0.2916536240921022,False,3,True,New,3.0,East,2024-05-31 11:52:10.267500,System A,4
115.0,116.0,25.0,Male,City,Home Appliances,2022-04-26,741.2114835510074,Credit Card,2,0.4421717139856437,False,2,False,New,6.0,North,2024-05-31 11:52:10.267500,System A,4
116.0,117.0,29.0,Female,City,Home Appliances,2022-04-27,322.4710703257165,Credit Card,6,0.0758714564765262,False,2,True,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,4
117.0,118.0,51.0,Female,Suburb,Home Appliances,2022-04-28,648.3842779820907,Cash,5,0.298904006700757,False,1,False,Returning,2.0,North,2024-05-31 11:52:10.267500,System A,4
118.0,119.0,50.0,Female,City,Clothing,2022-04-29,401.1795985353882,Credit Card,1,0.3323696024554231,False,1,False,Returning,6.0,South,2024-05-31 11:52:10.267500,System A,4
119.0,120.0,40.0,Female,City,Home Appliances,2022-04-30,716.0748144497916,Credit Card,4,0.2096673402096441,False,3,False,Returning,4.0,North,2024-05-31 11:52:10.267500,System A,4
120.0,121.0,41.0,Female,Suburb,Clothing,2022-05-01,207.22312214511257,Debit Card,2,0.350548793682135,False,5,False,Returning,4.0,West,2024-05-31 11:52:10.267500,System A,5
121.0,122.0,54.0,Male,Suburb,Home Appliances,2022-05-02,891.3128526098126,Debit Card,4,0.205365771745506,False,3,False,New,5.0,South,2024-05-31 11:52:10.267500,System A,5
122.0,123.0,52.0,Male,Rural,Home Appliances,2022-05-03,294.53550050092394,Cash,1,0.2523186439887174,False,4,False,Returning,5.0,West,2024-05-31 11:52:10.267500,System A,5
123.0,124.0,61.0,Female,Suburb,Electronics,2022-05-04,374.10812787859135,Credit Card,2,0.007097406651133466,False,2,False,Returning,2.0,East,2024-05-31 11:52:10.267500,System A,5
124.0,125.0,57.0,Male,Suburb,Clothing,2022-05-05,67.5110325595463,Cash,8,0.3458600570673444,False,2,True,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,5
125.0,126.0,39.0,Female,Rural,Electronics,2022-05-06,120.39709019806364,Debit Card,6,0.3306713394723622,False,1,False,New,2.0,West,2024-05-31 11:52:10.267500,System A,5
126.0,127.0,44.0,Female,Suburb,Electronics,2022-05-07,520.7032836852048,Cash,2,0.0192004386631722,False,5,True,Returning,5.0,North,2024-05-31 11:52:10.267500,System A,5
127.0,128.0,52.0,Male,Suburb,Electronics,2022-05-08,274.9167499606918,Debit Card,6,0.1841250536975665,False,1,True,Returning,6.0,West,2024-05-31 11:52:10.267500,System A,5
128.0,129.0,18.0,Male,Suburb,Clothing,2022-05-09,837.1254234847725,Cash,9,0.4895159203958337,False,4,False,New,5.0,South,2024-05-31 11:52:10.267500,System A,5
129.0,130.0,52.0,Male,Suburb,Clothing,2022-05-10,24.546454768404303,Cash,7,0.2103682812843084,True,3,False,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,5
130.0,131.0,54.0,Female,Rural,Home Appliances,2022-05-11,385.3031081852168,Credit Card,9,0.2509727025659208,False,3,False,New,3.0,North,2024-05-31 11:52:10.267500,System A,5
131.0,132.0,64.0,Male,Suburb,Electronics,2022-05-12,343.97209130140175,Cash,5,0.4549650790798593,False,5,False,Returning,2.0,North,2024-05-31 11:52:10.267500,System A,5
132.0,133.0,31.0,Female,Suburb,Home Appliances,2022-05-13,29.134354608425024,Credit Card,7,0.3586309379328782,False,1,True,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,5
133.0,134.0,20.0,Female,Rural,Electronics,2022-05-14,133.1247150105051,Credit Card,7,0.2910350655621118,False,1,True,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,5
134.0,135.0,18.0,Female,City,Clothing,2022-05-15,419.5062481694489,Credit Card,3,0.3989023406705362,False,4,False,New,2.0,South,2024-05-31 11:52:10.267500,System A,5
135.0,136.0,22.0,Male,Rural,Clothing,2022-05-16,497.93593860297216,Credit Card,7,0.4321831332279866,False,3,False,New,7.0,North,2024-05-31 11:52:10.267500,System A,5
136.0,137.0,43.0,Male,City,Clothing,2022-05-17,410.2468497823204,Cash,1,0.2284440358686334,False,1,True,New,7.0,East,2024-05-31 11:52:10.267500,System A,5
137.0,138.0,31.0,Female,Rural,Electronics,2022-05-18,535.6283016279729,Debit Card,9,0.2375541824659177,True,5,False,New,1.0,North,2024-05-31 11:52:10.267500,System A,5
138.0,139.0,56.0,Male,Rural,Clothing,2022-05-19,599.1803581566247,Debit Card,6,0.1930254678259179,False,3,False,New,5.0,West,2024-05-31 11:52:10.267500,System A,5
139.0,140.0,44.0,Male,Suburb,Electronics,2022-05-20,19.82458291655728,Debit Card,5,0.4833530700092303,False,4,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,5
140.0,141.0,26.0,Male,City,Home Appliances,2022-05-21,469.45420785896886,Cash,7,0.3485831271451752,False,5,False,New,4.0,West,2024-05-31 11:52:10.267500,System A,5
141.0,142.0,32.0,Female,Suburb,Electronics,2022-05-22,963.8642484787124,Credit Card,5,0.0416115331040361,True,2,False,Returning,2.0,East,2024-05-31 11:52:10.267500,System A,5
142.0,143.0,32.0,Female,City,Home Appliances,2022-05-23,523.8419573282532,Debit Card,5,0.4314798116565092,False,4,False,New,3.0,West,2024-05-31 11:52:10.267500,System A,5
143.0,144.0,43.0,Male,Rural,Electronics,2022-05-24,680.7668447843637,Cash,7,0.240279970418134,False,5,True,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,5
144.0,145.0,59.0,Female,Rural,Home Appliances,2022-05-25,318.7452193377144,Credit Card,7,0.0343769532112437,False,1,False,Returning,5.0,North,2024-05-31 11:52:10.267500,System A,5
145.0,146.0,30.0,Male,City,Clothing,2022-05-26,776.2514643712349,Debit Card,3,0.2748586275816555,False,2,False,Returning,6.0,West,2024-05-31 11:52:10.267500,System A,5
146.0,147.0,49.0,Male,Suburb,Home Appliances,2022-05-27,775.1922670573539,Credit Card,3,0.208582139487851,False,4,True,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,5
147.0,148.0,56.0,Male,Suburb,Clothing,2022-05-28,526.0830871775976,Debit Card,3,0.4388747024313124,False,1,False,New,7.0,North,2024-05-31 11:52:10.267500,System A,5
148.0,149.0,49.0,Male,Suburb,Clothing,2022-05-29,976.2536850464214,Debit Card,6,0.1019973018046936,False,2,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,5
